2020-04-10 18:17:15,158 - <ppdet.data.source.insects> - INFO: 245 samples in file dataset/insects/val/annotations/xmls
2020-04-10 18:17:15,159 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 18:17:17,556 - <ppdet.utils.download> - INFO: Found /home/aistudio/.cache/paddle/weights/yolov3_darknet
2020-04-10 18:17:17,557 - <ppdet.utils.checkpoint> - INFO: Loading parameters from /home/aistudio/.cache/paddle/weights/yolov3_darknet...
2020-04-10 18:17:17,876 - <paddle.fluid.io> - WARNING: /tmp/tmpn603oxyx/yolov3_darknet.pdparams not found, try to load model file saved with [ save_params, save_persistables, save_vars ]
2020-04-10 18:17:18,519 - <ppdet.data.source.insects> - INFO: 1693 samples in file dataset/insects/train/annotations/xmls
2020-04-10 18:17:18,520 - <root> - INFO: places would be ommited when DataLoader is not iterable
2020-04-10 19:05:06,892 - <__main__> - INFO: iter: 1960, lr: 0.000980, 'loss': '27.264881', time: 1.429, eta: 7:09:41
2020-04-10 19:05:37,546 - <__main__> - INFO: iter: 1980, lr: 0.000990, 'loss': '26.662151', time: 1.533, eta: 7:40:19
2020-04-10 19:06:06,579 - <__main__> - INFO: iter: 2000, lr: 0.001000, 'loss': '27.089586', time: 1.452, eta: 7:15:29
2020-04-10 19:06:06,580 - <ppdet.utils.checkpoint> - INFO: Save model to output/yolov3_darknet_insects_v1/2000.
2020-04-10 19:06:13,429 - <ppdet.utils.eval_utils> - INFO: Infer iter 0
2020-04-10 19:06:24,692 - <ppdet.utils.eval_utils> - INFO: Infer finish iter 25
2020-04-10 19:06:24,692 - <ppdet.utils.eval_utils> - INFO: Infer total number of images: 245
2020-04-10 19:06:24,693 - <ppdet.utils.eval_utils> - INFO: Start evaluate...
2020-04-10 19:06:24,872 - <ppdet.utils.eval_utils> - INFO: Accumulating evaluatation results...
2020-04-10 19:06:24,884 - <ppdet.utils.eval_utils> - INFO: mAP(0.50, 11point) = 57.28
2020-04-10 19:06:24,884 - <ppdet.utils.checkpoint> - INFO: Save model to output/yolov3_darknet_insects_v1/best_model.
2020-04-10 19:06:30,489 - <__main__> - INFO: Best eval box ap: 57.27951523052505, in iter: 2000
2020-04-10 19:06:44,005 - <__main__> - INFO: iter: 2020, lr: 0.001000, 'loss': '27.733109', time: 1.871, eta: 9:20:45
2020-04-10 19:07:14,024 - <__main__> - INFO: iter: 2040, lr: 0.001000, 'loss': '27.062256', time: 1.501, eta: 7:29:17
2020-04-10 19:07:41,701 - <__main__> - INFO: iter: 2060, lr: 0.001000, 'loss': '26.373653', time: 1.384, eta: 6:53:46
2020-04-10 19:08:08,899 - <__main__> - INFO: iter: 2080, lr: 0.001000, 'loss': '26.762056', time: 1.360, eta: 6:46:09
2020-04-10 19:08:39,398 - <__main__> - INFO: iter: 2100, lr: 0.001000, 'loss': '25.561237', time: 1.525, eta: 7:34:56
2020-04-10 19:09:09,926 - <__main__> - INFO: iter: 2120, lr: 0.001000, 'loss': '25.331318', time: 1.526, eta: 7:34:51
2020-04-10 19:09:38,972 - <__main__> - INFO: iter: 2140, lr: 0.001000, 'loss': '27.079910', time: 1.452, eta: 7:12:18
2020-04-10 19:10:08,014 - <__main__> - INFO: iter: 2160, lr: 0.001000, 'loss': '25.782259', time: 1.452, eta: 7:11:45
2020-04-10 19:10:37,274 - <__main__> - INFO: iter: 2180, lr: 0.001000, 'loss': '26.260216', time: 1.463, eta: 7:14:30
2020-04-10 19:11:07,237 - <__main__> - INFO: iter: 2200, lr: 0.001000, 'loss': '26.505863', time: 1.498, eta: 7:24:26
2020-04-10 19:11:34,987 - <__main__> - INFO: iter: 2220, lr: 0.001000, 'loss': '25.413574', time: 1.388, eta: 6:51:10
2020-04-10 19:12:03,870 - <__main__> - INFO: iter: 2240, lr: 0.001000, 'loss': '24.908068', time: 1.444, eta: 7:07:28
2020-04-10 19:12:36,369 - <__main__> - INFO: iter: 2260, lr: 0.001000, 'loss': '25.331779', time: 1.625, eta: 8:00:25
2020-04-10 19:13:05,768 - <__main__> - INFO: iter: 2280, lr: 0.001000, 'loss': '27.021992', time: 1.470, eta: 7:14:08
2020-04-10 19:13:37,314 - <__main__> - INFO: iter: 2300, lr: 0.001000, 'loss': '24.700420', time: 1.577, eta: 7:45:17
2020-04-10 19:14:06,437 - <__main__> - INFO: iter: 2320, lr: 0.001000, 'loss': '25.718933', time: 1.456, eta: 7:09:05
2020-04-10 19:14:34,531 - <__main__> - INFO: iter: 2340, lr: 0.001000, 'loss': '25.371471', time: 1.405, eta: 6:53:27
2020-04-10 19:15:04,592 - <__main__> - INFO: iter: 2360, lr: 0.001000, 'loss': '23.755480', time: 1.503, eta: 7:21:53
2020-04-10 19:15:33,458 - <__main__> - INFO: iter: 2380, lr: 0.001000, 'loss': '23.826649', time: 1.443, eta: 7:03:50
2020-04-10 19:16:04,176 - <__main__> - INFO: iter: 2400, lr: 0.001000, 'loss': '24.344820', time: 1.536, eta: 7:30:32
2020-04-10 19:16:35,268 - <__main__> - INFO: iter: 2420, lr: 0.001000, 'loss': '24.116436', time: 1.555, eta: 7:35:29
2020-04-10 19:17:06,884 - <__main__> - INFO: iter: 2440, lr: 0.001000, 'loss': '24.023407', time: 1.581, eta: 7:42:38
